API_Name,sYear,ProductSaleGroup,Vet,AmountSold_g,InChIKey_string,PEC_gL,Desc_Short,Desc_Long
donepezil,2018,Prescription,Total,21094.727600000002,ADEBPBSSDYVVLD-UHFFFAOYSA-N,5.9964323367300105e-9,other nervous system,cholinesterase inhibitor for Alzheimer's disease
donepezil,2019,Prescription,Total,21592.6614,ADEBPBSSDYVVLD-UHFFFAOYSA-N,6.237517993615044e-9,other nervous system,cholinesterase inhibitor for Alzheimer's disease
dopamine,2016,Prescription,Total,1146,VYFYYTLLBUKUHU-UHFFFAOYSA-N,3.2905681215629567e-10,cardiac,ubiquitous neuromodulator used medically for shock-associated conditions
dopamine,2017,Prescription,Total,522,VYFYYTLLBUKUHU-UHFFFAOYSA-N,1.5194200163744958e-10,cardiac,ubiquitous neuromodulator used medically for shock-associated conditions
dopamine,2018,Prescription,Total,784,VYFYYTLLBUKUHU-UHFFFAOYSA-N,2.228615150259787e-10,cardiac,ubiquitous neuromodulator used medically for shock-associated conditions
dopamine,2019,Prescription,Total,749,VYFYYTLLBUKUHU-UHFFFAOYSA-N,2.1636522199239727e-10,cardiac,ubiquitous neuromodulator used medically for shock-associated conditions
doramectin,2016,Prescription,Total,1018.5,QLFZZSKTJWDQOS-YDBLARSUSA-N,2.9244708829073923e-10,antiparasitic,avermectin antiparasitic for nematodes and arthropod infection in cattle and swine
doramectin,2017,Prescription,Total,663,QLFZZSKTJWDQOS-YDBLARSUSA-N,1.9298380667745033e-10,antiparasitic,avermectin antiparasitic for nematodes and arthropod infection in cattle and swine
doramectin,2018,Prescription,Total,818,QLFZZSKTJWDQOS-YDBLARSUSA-N,2.3252642766741144e-10,antiparasitic,avermectin antiparasitic for nematodes and arthropod infection in cattle and swine
doramectin,2019,Prescription,Total,692,QLFZZSKTJWDQOS-YDBLARSUSA-N,1.998995108394378e-10,antiparasitic,avermectin antiparasitic for nematodes and arthropod infection in cattle and swine
doravirine,2019,Prescription,Total,84,ZIAOVIPSKUPPQW-UHFFFAOYSA-N,2.426525854120343e-11,antiviral,NNRTI antiviral for used in combination for treatment of HIV
dorzolamide,2016,Prescription,Total,20753.100000000002,IAVUPMFITXYVAF-XPUUQOCRSA-N,5.958943218464939e-9,ophthalmological,reduces pressure in eye
dorzolamide,2017,Prescription,Total,21312.92,IAVUPMFITXYVAF-XPUUQOCRSA-N,6.2036929608023595e-9,ophthalmological,reduces pressure in eye
dorzolamide,2018,Prescription,Total,21852.98,IAVUPMFITXYVAF-XPUUQOCRSA-N,6.211974783969913e-9,ophthalmological,reduces pressure in eye
dorzolamide,2019,Prescription,Total,23854.88,IAVUPMFITXYVAF-XPUUQOCRSA-N,6.891009888921225e-9,ophthalmological,reduces pressure in eye
doxazosin,2016,Prescription,Total,20090.384,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,5.768654200729361e-9,antihypertensive,"antiadrenergic agent for blood pressure, enlarged prostate"
doxazosin,2017,Prescription,Total,20391.00000000001,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,5.935343592699686e-9,antihypertensive,"antiadrenergic agent for blood pressure, enlarged prostate"
doxazosin,2018,Prescription,Total,14713.707999999999,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,4.1825500721044164e-9,antihypertensive,"antiadrenergic agent for blood pressure, enlarged prostate"
doxazosin,2019,Prescription,Total,8302.724,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,2.3984255292411277e-9,antihypertensive,"antiadrenergic agent for blood pressure, enlarged prostate"
doxepin,2016,Prescription,Total,22507.010000000002,ODQWQRRAPPTVAG-GZTJUZNOSA-N,6.462552322661317e-9,antidepressant,"tricyclic antidepressant for alcoholism, manic depression etc."
doxepin,2017,Prescription,Total,20741.165,ODQWQRRAPPTVAG-GZTJUZNOSA-N,6.037268441365158e-9,antidepressant,"tricyclic antidepressant for alcoholism, manic depression etc."
doxepin,2018,Prescription,Total,18060.3,ODQWQRRAPPTVAG-GZTJUZNOSA-N,5.13385946406082e-9,antidepressant,"tricyclic antidepressant for alcoholism, manic depression etc."
doxepin,2019,Prescription,Total,16463.375,ODQWQRRAPPTVAG-GZTJUZNOSA-N,4.755810128997441e-9,antidepressant,"tricyclic antidepressant for alcoholism, manic depression etc."
doxorubicin,2016,Prescription,Total,599.3,AOJJSUZBOXZQNB-TZSSRYMLSA-N,1.720800589225724e-10,antineoplastic,antibiotic and antineoplastic treatment for many cancers
doxorubicin,2017,Prescription,Total,563.9200000000001,AOJJSUZBOXZQNB-TZSSRYMLSA-N,1.6414393402948387e-10,antineoplastic,antibiotic and antineoplastic treatment for many cancers
doxorubicin,2018,Prescription,Total,574.9,AOJJSUZBOXZQNB-TZSSRYMLSA-N,1.6342230228116729e-10,antineoplastic,antibiotic and antineoplastic treatment for many cancers
doxorubicin,2019,Prescription,Total,677.84,AOJJSUZBOXZQNB-TZSSRYMLSA-N,1.9580908154249208e-10,antineoplastic,antibiotic and antineoplastic treatment for many cancers
doxycycline,2016,Prescription,Total,341623.015,SGKRLCUYIXIAHR-AKNGSSGZSA-N,9.809195486485373e-8,antibacterial,"tetracycline antibiotic for many bacterial infections, also malaria and anthrax"
doxycycline,2017,Prescription,Total,317192.185,SGKRLCUYIXIAHR-AKNGSSGZSA-N,9.232723274455212e-8,antibacterial,"tetracycline antibiotic for many bacterial infections, also malaria and anthrax"
doxycycline,2018,Prescription,Total,303595.08999999997,SGKRLCUYIXIAHR-AKNGSSGZSA-N,8.630058891817391e-8,antibacterial,"tetracycline antibiotic for many bacterial infections, also malaria and anthrax"
doxycycline,2019,Prescription,Total,318083.255,SGKRLCUYIXIAHR-AKNGSSGZSA-N,9.188538595479213e-8,antibacterial,"tetracycline antibiotic for many bacterial infections, also malaria and anthrax"
doxylamine,2016,Prescription,Total,1619.26275,HCFDWZZGGLSKEP-UHFFFAOYSA-N,4.6494715406495356e-10,antihistamine,"antihistamine for allergy and cold symptoms, insomnia"
doxylamine,2017,Prescription,Total,7104.46275,HCFDWZZGGLSKEP-UHFFFAOYSA-N,2.067943085811685e-9,antihistamine,"antihistamine for allergy and cold symptoms, insomnia"
doxylamine,2018,Prescription,Total,9141.454,HCFDWZZGGLSKEP-UHFFFAOYSA-N,2.5985692448728225e-9,antihistamine,"antihistamine for allergy and cold symptoms, insomnia"
doxylamine,2019,Prescription,Total,11257.61175,HCFDWZZGGLSKEP-UHFFFAOYSA-N,3.252010234169519e-9,antihistamine,"antihistamine for allergy and cold symptoms, insomnia"
dronedarone,2016,Prescription,Total,449262,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N,1.2899888441794216e-7,cardiac,antiarrhythmic for patients recovered from atrial fibrillation
dronedarone,2017,Prescription,Total,519206,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N,1.5112873352906828e-7,cardiac,antiarrhythmic for patients recovered from atrial fibrillation
dronedarone,2018,Prescription,Total,585632.8,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N,1.664732309399311e-7,cardiac,antiarrhythmic for patients recovered from atrial fibrillation
dronedarone,2019,Prescription,Total,675602.7999999999,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N,1.9516281682334467e-7,cardiac,antiarrhythmic for patients recovered from atrial fibrillation
droperidol,2016,Prescription,Total,35.725,RMEDXOLNCUSCGS-UHFFFAOYSA-N,1.0257901059584348e-11,other nervous system,"sedative, tranquilizer and anti-nausea for surgery and other medical procedures"
droperidol,2017,Prescription,Total,37.6,RMEDXOLNCUSCGS-UHFFFAOYSA-N,1.09444813440002e-11,other nervous system,"sedative, tranquilizer and anti-nausea for surgery and other medical procedures"
droperidol,2018,Prescription,Total,37.55,RMEDXOLNCUSCGS-UHFFFAOYSA-N,1.0674043226052932e-11,other nervous system,"sedative, tranquilizer and anti-nausea for surgery and other medical procedures"
droperidol,2019,Prescription,Total,36.7,RMEDXOLNCUSCGS-UHFFFAOYSA-N,1.0601607005501977e-11,other nervous system,"sedative, tranquilizer and anti-nausea for surgery and other medical procedures"
drospirenone,2016,Prescription,Total,37983.771,METQSPRSQINEEU-HXCATZOESA-N,1.0906473472019854e-8,sex hormone,progestin birth control
drospirenone,2017,Prescription,Total,35234.64,METQSPRSQINEEU-HXCATZOESA-N,1.025598032294051e-8,sex hormone,progestin birth control
drospirenone,2018,Prescription,Total,34171.074,METQSPRSQINEEU-HXCATZOESA-N,9.713542502174529e-9,sex hormone,progestin birth control
drospirenone,2019,Prescription,Total,33596.514,METQSPRSQINEEU-HXCATZOESA-N,9.705096408251913e-9,sex hormone,progestin birth control
duloxetine,2016,Prescription,Total,71834.2884,ZEUITGRIYCTCEM-KRWDZBQOSA-N,2.062614480315879e-8,antidepressant,"SSNRI for depression, anxiety, chronic pain"
duloxetine,2017,Prescription,Total,78300.54119999999,ZEUITGRIYCTCEM-KRWDZBQOSA-N,2.27914577762904e-8,antidepressant,"SSNRI for depression, anxiety, chronic pain"
duloxetine,2018,Prescription,Total,88763.8248,ZEUITGRIYCTCEM-KRWDZBQOSA-N,2.5232194482689467e-8,antidepressant,"SSNRI for depression, anxiety, chronic pain"
duloxetine,2019,Prescription,Total,103103.28,ZEUITGRIYCTCEM-KRWDZBQOSA-N,2.9783663638643915e-8,antidepressant,"SSNRI for depression, anxiety, chronic pain"
dutasteride,2016,Prescription,Total,3128.1749999999997,JWJOTENAMICLJG-QWBYCMEYSA-N,8.982088074755848e-10,urological,5-alpha-reductase inhibitor for enlarged prostates
dutasteride,2017,Prescription,Total,3410.16,JWJOTENAMICLJG-QWBYCMEYSA-N,9.926178856397798e-10,urological,5-alpha-reductase inhibitor for enlarged prostates
dutasteride,2018,Prescription,Total,3810.36,JWJOTENAMICLJG-QWBYCMEYSA-N,1.083141074482638e-9,urological,5-alpha-reductase inhibitor for enlarged prostates
dutasteride,2019,Prescription,Total,4359,JWJOTENAMICLJG-QWBYCMEYSA-N,1.2591935950131638e-9,urological,5-alpha-reductase inhibitor for enlarged prostates
dydrogesterone,2019,Prescription,Total,82.11,JGMOKGBVKVMRFX-HQZYFCCVSA-N,2.3719290224026353e-11,sex hormone,progestin for various reproductive and gynaecological disordered
ebastine,2016,OTC,Total,1712.9,MJJALKDDGIKVBE-UHFFFAOYSA-N,4.918336941906796e-10,antihistamine,antihistamine for allergic skin diseases
ebastine,2016,Prescription,Total,32977.13,MJJALKDDGIKVBE-UHFFFAOYSA-N,9.468891162184767e-9,antihistamine,antihistamine for allergic skin diseases
ebastine,2017,OTC,Total,1411.9,MJJALKDDGIKVBE-UHFFFAOYSA-N,4.109710959998373e-10,antihistamine,antihistamine for allergic skin diseases
ebastine,2017,Prescription,Total,36360.45,MJJALKDDGIKVBE-UHFFFAOYSA-N,1.0583677305437555e-8,antihistamine,antihistamine for allergic skin diseases
ebastine,2018,OTC,Total,92.4,MJJALKDDGIKVBE-UHFFFAOYSA-N,2.626582141377606e-11,antihistamine,antihistamine for allergic skin diseases
ebastine,2018,Prescription,Total,38118.13000000001,MJJALKDDGIKVBE-UHFFFAOYSA-N,1.0835541073669913e-8,antihistamine,antihistamine for allergic skin diseases
ebastine,2019,Prescription,Total,42561.2,MJJALKDDGIKVBE-UHFFFAOYSA-N,1.2294744307426993e-8,antihistamine,antihistamine for allergic skin diseases
econazole,2016,OTC,Total,11350.8,LEZWWPYKPKIXLL-UHFFFAOYSA-N,3.259212969828692e-9,antifungal,imidazole antifungal for various skin infections
econazole,2016,Prescription,Total,3740.2794000000004,LEZWWPYKPKIXLL-UHFFFAOYSA-N,1.0739654589335624e-9,antifungal,imidazole antifungal for various skin infections
econazole,2017,OTC,Total,12144.9,LEZWWPYKPKIXLL-UHFFFAOYSA-N,3.5350965817752135e-9,antifungal,imidazole antifungal for various skin infections
econazole,2017,Prescription,Total,3978.2457,LEZWWPYKPKIXLL-UHFFFAOYSA-N,1.157974357593059e-9,antifungal,imidazole antifungal for various skin infections
econazole,2018,OTC,Total,12261.3,LEZWWPYKPKIXLL-UHFFFAOYSA-N,3.4854233344235108e-9,antifungal,imidazole antifungal for various skin infections
econazole,2018,Prescription,Total,3951.8622,LEZWWPYKPKIXLL-UHFFFAOYSA-N,1.1233647921758893e-9,antifungal,imidazole antifungal for various skin infections
econazole,2019,OTC,Total,17028.9,LEZWWPYKPKIXLL-UHFFFAOYSA-N,4.919174537765466e-9,antifungal,imidazole antifungal for various skin infections
econazole,2019,Prescription,Total,4475.9286,LEZWWPYKPKIXLL-UHFFFAOYSA-N,1.2929710082257942e-9,antifungal,imidazole antifungal for various skin infections
edoxaban,2016,Prescription,Total,130.05,HGVDHZBSSITLCT-JLJPHGGASA-N,3.734191834286759e-11,antithrombotic,"Factor Xa inhibitor for clotting reduction for strokes, atrial fibrillation, DVT"
edoxaban,2017,Prescription,Total,5286.4800000000005,HGVDHZBSSITLCT-JLJPHGGASA-N,1.538770790835909e-9,antithrombotic,"Factor Xa inhibitor for clotting reduction for strokes, atrial fibrillation, DVT"
edoxaban,2018,Prescription,Total,21279.329999999998,HGVDHZBSSITLCT-JLJPHGGASA-N,6.048907809359386e-9,antithrombotic,"Factor Xa inhibitor for clotting reduction for strokes, atrial fibrillation, DVT"
edoxaban,2019,Prescription,Total,40912.29,HGVDHZBSSITLCT-JLJPHGGASA-N,1.1818420170984425e-8,antithrombotic,"Factor Xa inhibitor for clotting reduction for strokes, atrial fibrillation, DVT"
efavirenz,2016,Prescription,Total,137592,XPOQHMRABVBWPR-ZDUSSCGKSA-N,3.9507491185173676e-8,antiviral,NNRTI antiviral for treatment of HIV
efavirenz,2017,Prescription,Total,87066,XPOQHMRABVBWPR-ZDUSSCGKSA-N,2.534287799725323e-8,antiviral,NNRTI antiviral for treatment of HIV
efavirenz,2018,Prescription,Total,62352,XPOQHMRABVBWPR-ZDUSSCGKSA-N,1.7724312735841613e-8,antiviral,NNRTI antiviral for treatment of HIV
efavirenz,2019,Prescription,Total,64836,XPOQHMRABVBWPR-ZDUSSCGKSA-N,1.8729313128303163e-8,antiviral,NNRTI antiviral for treatment of HIV
eflornithine,2016,Prescription,Total,5385.45,VLCYCQAOQCDTCN-UHFFFAOYSA-N,1.5463516658177334e-9,dermatological,hair growth inhibitor and antiprotozoal
eflornithine,2017,Prescription,Total,6365.25,VLCYCQAOQCDTCN-UHFFFAOYSA-N,1.8527755285876934e-9,dermatological,hair growth inhibitor and antiprotozoal
eflornithine,2018,Prescription,Total,6444.6,VLCYCQAOQCDTCN-UHFFFAOYSA-N,1.8319557649699264e-9,dermatological,hair growth inhibitor and antiprotozoal
eflornithine,2019,Prescription,Total,7903.95,VLCYCQAOQCDTCN-UHFFFAOYSA-N,2.2832308362707722e-9,dermatological,hair growth inhibitor and antiprotozoal
elbasvir,2017,Prescription,Total,4765.6,BVAZQCUMNICBAQ-PZHYSIFUSA-N,1.3871547950257275e-9,antiviral,antiviral often used in combination for hepatitis C
elbasvir,2018,Prescription,Total,3778.6,BVAZQCUMNICBAQ-PZHYSIFUSA-N,1.0741129090269937e-9,antiviral,antiviral often used in combination for hepatitis C
elbasvir,2019,Prescription,Total,861,BVAZQCUMNICBAQ-PZHYSIFUSA-N,2.4871890004733516e-10,antiviral,antiviral often used in combination for hepatitis C
eletriptan,2016,Prescription,Total,36486.6,PWVXXGRKLHYWKM-LJQANCHMSA-N,1.0476583143474606e-8,analgesic,antimigraine selective serotonin agonist
eletriptan,2017,Prescription,Total,36664.8,PWVXXGRKLHYWKM-LJQANCHMSA-N,1.0672266478231344e-8,analgesic,antimigraine selective serotonin agonist
eletriptan,2018,Prescription,Total,37340,PWVXXGRKLHYWKM-LJQANCHMSA-N,1.0614348177385261e-8,analgesic,antimigraine selective serotonin agonist
eletriptan,2019,Prescription,Total,37276.2,PWVXXGRKLHYWKM-LJQANCHMSA-N,1.0768055124209611e-8,analgesic,antimigraine selective serotonin agonist
eliglustat,2016,Prescription,Total,70.56,FJZZPCZKBUKGGU-AUSIDOKSSA-N,2.0260251889832658e-11,metabolic,metabolic agent for treatment of type 1 Gaucher disease
eliglustat,2017,Prescription,Total,65.856,FJZZPCZKBUKGGU-AUSIDOKSSA-N,1.9169142643363754e-11,metabolic,metabolic agent for treatment of type 1 Gaucher disease
eliglustat,2018,Prescription,Total,65.856,FJZZPCZKBUKGGU-AUSIDOKSSA-N,1.872036726218221e-11,metabolic,metabolic agent for treatment of type 1 Gaucher disease
eliglustat,2019,Prescription,Total,56.448,FJZZPCZKBUKGGU-AUSIDOKSSA-N,1.6306253739688706e-11,metabolic,metabolic agent for treatment of type 1 Gaucher disease
eltrombopag,2016,Prescription,Total,1215.55,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,3.490270576060953e-10,antihemorrhagic,"platelet-stimulating agent to reduce bleeding for immune thrombocytopenic purpura, etc."
eltrombopag,2017,Prescription,Total,1726.9,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,5.026602349189879e-10,antihemorrhagic,"platelet-stimulating agent to reduce bleeding for immune thrombocytopenic purpura, etc."
eltrombopag,2018,Prescription,Total,2057.3,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,5.848124934476352e-10,antihemorrhagic,"platelet-stimulating agent to reduce bleeding for immune thrombocytopenic purpura, etc."
eltrombopag,2019,Prescription,Total,2347.8,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,6.78213976226636e-10,antihemorrhagic,"platelet-stimulating agent to reduce bleeding for immune thrombocytopenic purpura, etc."
eluxadoline,2017,Prescription,Total,1661.8,QFNHIDANIVGXPE-FNZWTVRRSA-N,4.8371114620903e-10,alimentary,treatment for diarrhoea from IBS
eluxadoline,2018,Prescription,Total,8265.6,QFNHIDANIVGXPE-FNZWTVRRSA-N,2.349597115559604e-9,alimentary,treatment for diarrhoea from IBS
eluxadoline,2019,Prescription,Total,316.4,QFNHIDANIVGXPE-FNZWTVRRSA-N,9.139914050519959e-11,alimentary,treatment for diarrhoea from IBS
elvitegravir,2016,Prescription,Total,25407,JUZYLCPPVHEVSV-LJQANCHMSA-N,7.2952412098211205e-9,antiviral,integrase strand transfer inhibitor for HIV infections
elvitegravir,2017,Prescription,Total,43587,JUZYLCPPVHEVSV-LJQANCHMSA-N,1.268715713672704e-8,antiviral,integrase strand transfer inhibitor for HIV infections
elvitegravir,2018,Prescription,Total,47475,JUZYLCPPVHEVSV-LJQANCHMSA-N,1.3495344930941758e-8,antiviral,integrase strand transfer inhibitor for HIV infections
elvitegravir,2019,Prescription,Total,33624,JUZYLCPPVHEVSV-LJQANCHMSA-N,9.713036347493145e-9,antiviral,integrase strand transfer inhibitor for HIV infections
emedastine,2016,Prescription,Total,31.7375,KBUZBQVCBVDWKX-UHFFFAOYSA-N,9.112949891632142e-12,antihistamine,ophthalmic antihistamine for allergic eye irritation
emedastine,2017,Prescription,Total,30.627499999999998,KBUZBQVCBVDWKX-UHFFFAOYSA-N,8.914949530940588e-12,antihistamine,ophthalmic antihistamine for allergic eye irritation
emedastine,2018,Prescription,Total,39.182500000000005,KBUZBQVCBVDWKX-UHFFFAOYSA-N,1.1138101163909964e-11,antihistamine,ophthalmic antihistamine for allergic eye irritation
emedastine,2019,Prescription,Total,38.427499999999995,KBUZBQVCBVDWKX-UHFFFAOYSA-N,1.1100633602286842e-11,antihistamine,ophthalmic antihistamine for allergic eye irritation
emodepside,2016,Prescription,Total,2393.946124,ZMQMTKVVAMWKNY-YSXLEBCMSA-N,6.873859337149739e-10,anthelminthic,antinematode used with toltrazuril in cats
emodepside,2017,Prescription,Total,2639.01194,ZMQMTKVVAMWKNY-YSXLEBCMSA-N,7.681547059554195e-10,anthelminthic,antinematode used with toltrazuril in cats
emodepside,2018,Prescription,Total,2740.303384,ZMQMTKVVAMWKNY-YSXLEBCMSA-N,7.789644946288983e-10,anthelminthic,antinematode used with toltrazuril in cats
emodepside,2019,Prescription,Total,2591.797656,ZMQMTKVVAMWKNY-YSXLEBCMSA-N,7.4869809773006e-10,anthelminthic,antinematode used with toltrazuril in cats
empagliflozin,2016,Prescription,Total,19498.119,OBWASQILIWPZMG-QZMOQZSNSA-N,5.5985941371589e-9,anti-diabetic,"SGLT-2 inhibitor for type 2 diabetes, and associated heart and kidney failure"
empagliflozin,2017,Prescription,Total,44557.269,OBWASQILIWPZMG-QZMOQZSNSA-N,1.2969579768885596e-8,anti-diabetic,"SGLT-2 inhibitor for type 2 diabetes, and associated heart and kidney failure"
empagliflozin,2018,Prescription,Total,68882.715,OBWASQILIWPZMG-QZMOQZSNSA-N,1.958074773469733e-8,anti-diabetic,"SGLT-2 inhibitor for type 2 diabetes, and associated heart and kidney failure"
empagliflozin,2019,Prescription,Total,96535.977,OBWASQILIWPZMG-QZMOQZSNSA-N,2.7886552862293668e-8,anti-diabetic,"SGLT-2 inhibitor for type 2 diabetes, and associated heart and kidney failure"
emtricitabine,2016,Prescription,Total,185142,XQSPYNMVSIKCOC-NTSWFWBYSA-N,5.3160764673857676e-8,antiviral,nucleoside reverse transcriptase inhibitor for HIV infections
emtricitabine,2017,Prescription,Total,208338,XQSPYNMVSIKCOC-NTSWFWBYSA-N,6.064232325123175e-8,antiviral,nucleoside reverse transcriptase inhibitor for HIV infections
emtricitabine,2018,Prescription,Total,222060,XQSPYNMVSIKCOC-NTSWFWBYSA-N,6.312325003401636e-8,antiviral,nucleoside reverse transcriptase inhibitor for HIV infections
emtricitabine,2019,Prescription,Total,248202,XQSPYNMVSIKCOC-NTSWFWBYSA-N,7.169863929099731e-8,antiviral,nucleoside reverse transcriptase inhibitor for HIV infections
