"scenario_number","county","Year_and_Population_Growth","WWT_Scenario","Risk_Type","API_Name","Risk_Bin","Probability"
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","estradiol","300-1000",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","estradiol","1000-3000",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","estradiol","3000-inf",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","-inf-0",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","0-1",0.00588
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","1-3",0.00588
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","3-10",0.03526
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","10-30",0.09404
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","30-100",0.16194
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","100-300",0.23822
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","300-1000",0.29979
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","1000-3000",0.15237
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ethinylestradiol","3000-inf",0.00662
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","-inf-0",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","0-1",0.08509
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","1-3",0.08058
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","3-10",0.19845
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","10-30",0.51487
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","30-100",0.12024
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","100-300",7.7e-4
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","300-1000",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","1000-3000",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","diclofenac","3000-inf",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","-inf-0",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","0-1",0.01071
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","1-3",0.02855
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","3-10",0.07263
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","10-30",0.12666
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","30-100",0.2595
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","100-300",0.31719
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","300-1000",0.18476
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","1000-3000",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ibuprofen","3000-inf",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","-inf-0",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","0-1",0.15548
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","1-3",0.138
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","3-10",0.4162
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","10-30",0.2821
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","30-100",0.00823
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","100-300",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","300-1000",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","1000-3000",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","paracetamol","3000-inf",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","-inf-0",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","0-1",0.28695
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","1-3",0.24229
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","3-10",0.39616
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","10-30",0.07453
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","30-100",6e-5
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","100-300",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","300-1000",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","1000-3000",0
23,"Trøndelag (Semi-Urban)","2050 & High","Partial Upgrade","API_RQ_FW","ciprofloxacin","3000-inf",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","-inf-0",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","0-1",0.9159
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","1-3",0.0708
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","3-10",0.01286
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","10-30",4.4e-4
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","30-100",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","100-300",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","300-1000",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","1000-3000",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","estradiol","3000-inf",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","-inf-0",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","0-1",0.01642
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","1-3",0.01642
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","3-10",0.09853
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","10-30",0.26276
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","30-100",0.34401
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","100-300",0.22827
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","300-1000",0.03358
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","1000-3000",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ethinylestradiol","3000-inf",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","diclofenac","-inf-0",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","diclofenac","0-1",0.32802
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","diclofenac","1-3",0.26219
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","diclofenac","3-10",0.40637
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","diclofenac","10-30",0.00342
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","diclofenac","30-100",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","diclofenac","100-300",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","diclofenac","300-1000",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","diclofenac","1000-3000",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","diclofenac","3000-inf",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ibuprofen","-inf-0",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ibuprofen","0-1",0.03473
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ibuprofen","1-3",0.09262
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ibuprofen","3-10",0.23353
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ibuprofen","10-30",0.33686
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ibuprofen","30-100",0.27502
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ibuprofen","100-300",0.02723
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ibuprofen","300-1000",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ibuprofen","1000-3000",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ibuprofen","3000-inf",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","paracetamol","-inf-0",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","paracetamol","0-1",0.53055
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","paracetamol","1-3",0.40513
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","paracetamol","3-10",0.06305
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","paracetamol","10-30",0.00127
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","paracetamol","30-100",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","paracetamol","100-300",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","paracetamol","300-1000",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","paracetamol","1000-3000",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","paracetamol","3000-inf",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ciprofloxacin","-inf-0",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ciprofloxacin","0-1",0.55735
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ciprofloxacin","1-3",0.44195
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ciprofloxacin","3-10",7.1e-4
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ciprofloxacin","10-30",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ciprofloxacin","30-100",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ciprofloxacin","100-300",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ciprofloxacin","300-1000",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ciprofloxacin","1000-3000",0
24,"Trøndelag (Semi-Urban)","2050 & High","Advanced Upgrade","API_RQ_FW","ciprofloxacin","3000-inf",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","estradiol","-inf-0",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","estradiol","0-1",0.62756
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","estradiol","1-3",0.13458
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","estradiol","3-10",0.12958
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","estradiol","10-30",0.08624
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","estradiol","30-100",0.02204
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","estradiol","100-300",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","estradiol","300-1000",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","estradiol","1000-3000",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","estradiol","3000-inf",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ethinylestradiol","-inf-0",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ethinylestradiol","0-1",0.03125
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ethinylestradiol","1-3",0.03125
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ethinylestradiol","3-10",0.18752
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ethinylestradiol","10-30",0.50005
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ethinylestradiol","30-100",0.14778
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ethinylestradiol","100-300",0.08961
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ethinylestradiol","300-1000",0.01254
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ethinylestradiol","1000-3000",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ethinylestradiol","3000-inf",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","diclofenac","-inf-0",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","diclofenac","0-1",0.65938
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","diclofenac","1-3",0.12744
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","diclofenac","3-10",0.12956
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","diclofenac","10-30",0.07381
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","diclofenac","30-100",0.00982
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","diclofenac","100-300",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","diclofenac","300-1000",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","diclofenac","1000-3000",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","diclofenac","3000-inf",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ibuprofen","-inf-0",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ibuprofen","0-1",0.0916
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ibuprofen","1-3",0.24426
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ibuprofen","3-10",0.45075
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ibuprofen","10-30",0.10752
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ibuprofen","30-100",0.08028
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ibuprofen","100-300",0.02138
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ibuprofen","300-1000",0.00422
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ibuprofen","1000-3000",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ibuprofen","3000-inf",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","paracetamol","-inf-0",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","paracetamol","0-1",0.77186
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","paracetamol","1-3",0.13724
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","paracetamol","3-10",0.08427
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","paracetamol","10-30",0.00663
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","paracetamol","30-100",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","paracetamol","100-300",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","paracetamol","300-1000",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","paracetamol","1000-3000",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","paracetamol","3000-inf",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ciprofloxacin","-inf-0",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ciprofloxacin","0-1",0.81936
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ciprofloxacin","1-3",0.15395
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ciprofloxacin","3-10",0.02669
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ciprofloxacin","10-30",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ciprofloxacin","30-100",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ciprofloxacin","100-300",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ciprofloxacin","300-1000",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ciprofloxacin","1000-3000",0
25,"Viken (Urban)","2020 & None","Baseline","API_RQ_FW","ciprofloxacin","3000-inf",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","estradiol","-inf-0",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","estradiol","0-1",0.65458
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","estradiol","1-3",0.11299
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","estradiol","3-10",0.13615
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","estradiol","10-30",0.08159
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","estradiol","30-100",0.01469
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","estradiol","100-300",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","estradiol","300-1000",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","estradiol","1000-3000",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","estradiol","3000-inf",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ethinylestradiol","-inf-0",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ethinylestradiol","0-1",0.03147
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ethinylestradiol","1-3",0.03147
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ethinylestradiol","3-10",0.1888
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ethinylestradiol","10-30",0.50346
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ethinylestradiol","30-100",0.15248
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ethinylestradiol","100-300",0.08573
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ethinylestradiol","300-1000",0.00661
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ethinylestradiol","1000-3000",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ethinylestradiol","3000-inf",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","diclofenac","-inf-0",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","diclofenac","0-1",0.66736
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","diclofenac","1-3",0.12412
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","diclofenac","3-10",0.13072
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","diclofenac","10-30",0.06931
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","diclofenac","30-100",0.00851
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","diclofenac","100-300",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","diclofenac","300-1000",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","diclofenac","1000-3000",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","diclofenac","3000-inf",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ibuprofen","-inf-0",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ibuprofen","0-1",0.09299
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ibuprofen","1-3",0.24796
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ibuprofen","3-10",0.45664
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ibuprofen","10-30",0.10474
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ibuprofen","30-100",0.07729
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ibuprofen","100-300",0.01756
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ibuprofen","300-1000",0.00281
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ibuprofen","1000-3000",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ibuprofen","3000-inf",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","paracetamol","-inf-0",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","paracetamol","0-1",0.7793
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","paracetamol","1-3",0.14212
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","paracetamol","3-10",0.07636
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","paracetamol","10-30",0.00221
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","paracetamol","30-100",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","paracetamol","100-300",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","paracetamol","300-1000",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","paracetamol","1000-3000",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","paracetamol","3000-inf",0
26,"Viken (Urban)","2020 & None","Partial Upgrade","API_RQ_FW","ciprofloxacin","-inf-0",0
